Fecha,Origen,Destino,Viajes
2020-03-25,San Joaquin,Puente Alto,777
2020-03-25,San Joaquin,Quilicura,175
2020-03-25,San Joaquin,Quinta Normal,169
2020-03-25,San Joaquin,Recoleta,299
2020-03-25,San Joaquin,Renca,77
2020-03-25,San Joaquin,San Bernardo,168
2020-03-25,San Joaquin,San Joaquin,603
2020-03-25,San Joaquin,San Miguel,416
2020-03-25,San Joaquin,San Ramon,96
2020-03-25,San Joaquin,Santiago,2177
2020-03-25,San Joaquin,Vitacura,52
2020-03-25,San Miguel,Cerrillos,221
2020-03-25,San Miguel,Cerro Navia,125
2020-03-25,San Miguel,Conchali,192
2020-03-25,San Miguel,El Bosque,351
2020-03-25,San Miguel,Estacion Central,620
2020-03-25,San Miguel,Huechuraba,73
2020-03-25,San Miguel,Independencia,256
2020-03-25,San Miguel,La Cisterna,1459
2020-03-25,San Miguel,La Florida,492
2020-03-25,San Miguel,La Granja,118
2020-03-25,San Miguel,La Pintana,293
2020-03-25,San Miguel,La Reina,119
2020-03-25,San Miguel,Las Condes,763
2020-03-25,San Miguel,Lo Barnechea,50
2020-03-25,San Miguel,Lo Espejo,362
2020-03-25,San Miguel,Lo Prado,436
2020-03-25,San Miguel,Macul,183
2020-03-25,San Miguel,Maipu,345
2020-03-25,San Miguel,Nunoa,531
2020-03-25,San Miguel,Pedro Aguirre Cerda,568
2020-03-25,San Miguel,Penalolen,165
2020-03-25,San Miguel,Providencia,1213
2020-03-25,San Miguel,Pudahuel,286
2020-03-25,San Miguel,Puente Alto,487
2020-03-25,San Miguel,Quilicura,320
2020-03-25,San Miguel,Quinta Normal,187
2020-03-25,San Miguel,Recoleta,954
2020-03-25,San Miguel,Renca,126
2020-03-25,San Miguel,San Bernardo,375
2020-03-25,San Miguel,San Joaquin,292
2020-03-25,San Miguel,San Miguel,2234
2020-03-25,San Miguel,San Ramon,402
2020-03-25,San Miguel,Santiago,4191
2020-03-25,San Miguel,Vitacura,88
2020-03-25,San Ramon,Cerrillos,38
2020-03-25,San Ramon,Cerro Navia,16
2020-03-25,San Ramon,Conchali,71
2020-03-25,San Ramon,El Bosque,85
2020-03-25,San Ramon,Estacion Central,252
2020-03-25,San Ramon,Huechuraba,47
2020-03-25,San Ramon,Independencia,56
2020-03-25,San Ramon,La Cisterna,899
2020-03-25,San Ramon,La Florida,599
2020-03-25,San Ramon,La Granja,307
2020-03-25,San Ramon,La Pintana,375
2020-03-25,San Ramon,La Reina,134
2020-03-25,San Ramon,Las Condes,547
2020-03-25,San Ramon,Lo Barnechea,29
2020-03-25,San Ramon,Lo Espejo,37
2020-03-25,San Ramon,Lo Prado,95
2020-03-25,San Ramon,Macul,92
2020-03-25,San Ramon,Maipu,63
2020-03-25,San Ramon,Nunoa,321
2020-03-25,San Ramon,Pedro Aguirre Cerda,62
2020-03-25,San Ramon,Penalolen,245
2020-03-25,San Ramon,Providencia,762
2020-03-25,San Ramon,Pudahuel,78
2020-03-25,San Ramon,Puente Alto,298
2020-03-25,San Ramon,Quilicura,113
2020-03-25,San Ramon,Quinta Normal,77
2020-03-25,San Ramon,Recoleta,260
2020-03-25,San Ramon,Renca,29
2020-03-25,San Ramon,San Bernardo,75
2020-03-25,San Ramon,San Joaquin,103
2020-03-25,San Ramon,San Miguel,369
2020-03-25,San Ramon,San Ramon,575
2020-03-25,San Ramon,Santiago,1247
2020-03-25,San Ramon,Vitacura,43
2020-03-25,Santiago,Cerrillos,1411
2020-03-25,Santiago,Cerro Navia,2559
2020-03-25,Santiago,Conchali,2633
2020-03-25,Santiago,El Bosque,1111
2020-03-25,Santiago,Estacion Central,6838
2020-03-25,Santiago,Huechuraba,662
2020-03-25,Santiago,Independencia,2887
2020-03-25,Santiago,La Cisterna,4221
2020-03-25,Santiago,La Florida,5275
2020-03-25,Santiago,La Granja,579
2020-03-25,Santiago,La Pintana,1010
2020-03-25,Santiago,La Reina,1595
2020-03-25,Santiago,Las Condes,7195
2020-03-25,Santiago,Lo Barnechea,579
2020-03-25,Santiago,Lo Espejo,1101
2020-03-25,Santiago,Lo Prado,6015
2020-03-25,Santiago,Macul,1400
2020-03-25,Santiago,Maipu,4673
2020-03-25,Santiago,Nunoa,5981
2020-03-25,Santiago,Pedro Aguirre Cerda,2092
2020-03-25,Santiago,Penalolen,2212
2020-03-25,Santiago,Providencia,8717
2020-03-25,Santiago,Pudahuel,4474
2020-03-25,Santiago,Puente Alto,4447
2020-03-25,Santiago,Quilicura,4060
2020-03-25,Santiago,Quinta Normal,3769
2020-03-25,Santiago,Recoleta,5290
2020-03-25,Santiago,Renca,1645
2020-03-25,Santiago,San Bernardo,2011
2020-03-25,Santiago,San Joaquin,1518
2020-03-25,Santiago,San Miguel,4290
2020-03-25,Santiago,San Ramon,1260
2020-03-25,Santiago,Santiago,22805
2020-03-25,Santiago,Vitacura,778
2020-03-25,Vitacura,Cerrillos,95
2020-03-25,Vitacura,Cerro Navia,354
2020-03-25,Vitacura,Conchali,185
2020-03-25,Vitacura,El Bosque,97
2020-03-25,Vitacura,Estacion Central,536
2020-03-25,Vitacura,Huechuraba,219
2020-03-25,Vitacura,Independencia,186
2020-03-25,Vitacura,La Cisterna,210
2020-03-25,Vitacura,La Florida,429
2020-03-25,Vitacura,La Granja,80
2020-03-25,Vitacura,La Pintana,150
2020-03-25,Vitacura,La Reina,85
2020-03-25,Vitacura,Las Condes,675
2020-03-25,Vitacura,Lo Barnechea,100
2020-03-25,Vitacura,Lo Espejo,84
2020-03-25,Vitacura,Lo Prado,363
2020-03-25,Vitacura,Macul,108
2020-03-25,Vitacura,Maipu,376
2020-03-25,Vitacura,Nunoa,257
2020-03-25,Vitacura,Pedro Aguirre Cerda,163
2020-03-25,Vitacura,Penalolen,296
2020-03-25,Vitacura,Providencia,390
2020-03-25,Vitacura,Pudahuel,265
2020-03-25,Vitacura,Puente Alto,669
2020-03-25,Vitacura,Quilicura,279
2020-03-25,Vitacura,Quinta Normal,260
2020-03-25,Vitacura,Recoleta,255
2020-03-25,Vitacura,Renca,130
2020-03-25,Vitacura,San Bernardo,155
2020-03-25,Vitacura,San Joaquin,62
2020-03-25,Vitacura,San Miguel,180
2020-03-25,Vitacura,San Ramon,120
2020-03-25,Vitacura,Santiago,1493
2020-03-25,Vitacura,Vitacura,501
2020-03-26,Cerrillos,Cerrillos,1487
2020-03-26,Cerrillos,Cerro Navia,55
2020-03-26,Cerrillos,Conchali,66
2020-03-26,Cerrillos,El Bosque,52
2020-03-26,Cerrillos,Estacion Central,726
2020-03-26,Cerrillos,Huechuraba,35
2020-03-26,Cerrillos,Independencia,123
2020-03-26,Cerrillos,La Cisterna,228
2020-03-26,Cerrillos,La Florida,219
2020-03-26,Cerrillos,La Granja,37
2020-03-26,Cerrillos,La Pintana,27
2020-03-26,Cerrillos,La Reina,127
2020-03-26,Cerrillos,Las Condes,564
2020-03-26,Cerrillos,Lo Barnechea,35
2020-03-26,Cerrillos,Lo Espejo,208
2020-03-26,Cerrillos,Lo Prado,55
2020-03-26,Cerrillos,Macul,131
2020-03-26,Cerrillos,Maipu,1635
2020-03-26,Cerrillos,Nunoa,633
2020-03-26,Cerrillos,Pedro Aguirre Cerda,187
2020-03-26,Cerrillos,Penalolen,98
2020-03-26,Cerrillos,Providencia,915
2020-03-26,Cerrillos,Pudahuel,85
2020-03-26,Cerrillos,Puente Alto,157
2020-03-26,Cerrillos,Quilicura,91
2020-03-26,Cerrillos,Quinta Normal,87
2020-03-26,Cerrillos,Recoleta,320
2020-03-26,Cerrillos,Renca,77
2020-03-26,Cerrillos,San Bernardo,181
2020-03-26,Cerrillos,San Joaquin,149
2020-03-26,Cerrillos,San Miguel,227
2020-03-26,Cerrillos,San Ramon,49
2020-03-26,Cerrillos,Santiago,1889
2020-03-26,Cerrillos,Vitacura,51
2020-03-26,Cerro Navia,Cerrillos,58
2020-03-26,Cerro Navia,Cerro Navia,1524
2020-03-26,Cerro Navia,Conchali,73
2020-03-26,Cerro Navia,El Bosque,38
2020-03-26,Cerro Navia,Estacion Central,465
2020-03-26,Cerro Navia,Huechuraba,38
2020-03-26,Cerro Navia,Independencia,100
2020-03-26,Cerro Navia,La Cisterna,203
2020-03-26,Cerro Navia,La Florida,255
2020-03-26,Cerro Navia,La Granja,7
2020-03-26,Cerro Navia,La Pintana,13
2020-03-26,Cerro Navia,La Reina,133
2020-03-26,Cerro Navia,Las Condes,890
2020-03-26,Cerro Navia,Lo Barnechea,83
2020-03-26,Cerro Navia,Lo Espejo,23
2020-03-26,Cerro Navia,Lo Prado,643
2020-03-26,Cerro Navia,Macul,123
2020-03-26,Cerro Navia,Maipu,268
2020-03-26,Cerro Navia,Nunoa,613
2020-03-26,Cerro Navia,Pedro Aguirre Cerda,31
2020-03-26,Cerro Navia,Penalolen,113
2020-03-26,Cerro Navia,Providencia,1154
2020-03-26,Cerro Navia,Pudahuel,1195
2020-03-26,Cerro Navia,Puente Alto,75
2020-03-26,Cerro Navia,Quilicura,122
2020-03-26,Cerro Navia,Quinta Normal,1133
2020-03-26,Cerro Navia,Recoleta,259
2020-03-26,Cerro Navia,Renca,172
2020-03-26,Cerro Navia,San Bernardo,94
2020-03-26,Cerro Navia,San Joaquin,139
2020-03-26,Cerro Navia,San Miguel,194
2020-03-26,Cerro Navia,San Ramon,25
2020-03-26,Cerro Navia,Santiago,3213
2020-03-26,Cerro Navia,Vitacura,262
2020-03-26,Conchali,Cerrillos,71
2020-03-26,Conchali,Cerro Navia,114
2020-03-26,Conchali,Conchali,2446
2020-03-26,Conchali,El Bosque,40
2020-03-26,Conchali,Estacion Central,358
2020-03-26,Conchali,Huechuraba,359
2020-03-26,Conchali,Independencia,1362
2020-03-26,Conchali,La Cisterna,256
2020-03-26,Conchali,La Florida,208
2020-03-26,Conchali,La Granja,10
2020-03-26,Conchali,La Pintana,32
2020-03-26,Conchali,La Reina,174
2020-03-26,Conchali,Las Condes,649
2020-03-26,Conchali,Lo Barnechea,63
2020-03-26,Conchali,Lo Espejo,28
2020-03-26,Conchali,Lo Prado,199
2020-03-26,Conchali,Macul,103
2020-03-26,Conchali,Maipu,156
2020-03-26,Conchali,Nunoa,631
2020-03-26,Conchali,Pedro Aguirre Cerda,55
2020-03-26,Conchali,Penalolen,140
2020-03-26,Conchali,Providencia,852
2020-03-26,Conchali,Pudahuel,161
2020-03-26,Conchali,Puente Alto,153
2020-03-26,Conchali,Quilicura,951
2020-03-26,Conchali,Quinta Normal,120
2020-03-26,Conchali,Recoleta,1078
2020-03-26,Conchali,Renca,250
2020-03-26,Conchali,San Bernardo,57
2020-03-26,Conchali,San Joaquin,128
2020-03-26,Conchali,San Miguel,224
2020-03-26,Conchali,San Ramon,60
2020-03-26,Conchali,Santiago,3272
2020-03-26,Conchali,Vitacura,144
2020-03-26,El Bosque,Cerrillos,51
2020-03-26,El Bosque,Cerro Navia,28
2020-03-26,El Bosque,Conchali,68
2020-03-26,El Bosque,El Bosque,818
2020-03-26,El Bosque,Estacion Central,786
2020-03-26,El Bosque,Huechuraba,56
2020-03-26,El Bosque,Independencia,94
2020-03-26,El Bosque,La Cisterna,956
2020-03-26,El Bosque,La Florida,270
2020-03-26,El Bosque,La Granja,39
2020-03-26,El Bosque,La Pintana,212
2020-03-26,El Bosque,La Reina,103
2020-03-26,El Bosque,Las Condes,511
2020-03-26,El Bosque,Lo Barnechea,35
2020-03-26,El Bosque,Lo Espejo,91
2020-03-26,El Bosque,Lo Prado,111
2020-03-26,El Bosque,Macul,81
2020-03-26,El Bosque,Maipu,73
2020-03-26,El Bosque,Nunoa,425
2020-03-26,El Bosque,Pedro Aguirre Cerda,190
2020-03-26,El Bosque,Penalolen,112
2020-03-26,El Bosque,Providencia,814
2020-03-26,El Bosque,Pudahuel,53
2020-03-26,El Bosque,Puente Alto,222
2020-03-26,El Bosque,Quilicura,77
2020-03-26,El Bosque,Quinta Normal,72
2020-03-26,El Bosque,Recoleta,307
2020-03-26,El Bosque,Renca,33
2020-03-26,El Bosque,San Bernardo,853
2020-03-26,El Bosque,San Joaquin,108
2020-03-26,El Bosque,San Miguel,433
2020-03-26,El Bosque,San Ramon,60
2020-03-26,El Bosque,Santiago,1777
2020-03-26,El Bosque,Vitacura,68
2020-03-26,Estacion Central,Cerrillos,489
2020-03-26,Estacion Central,Cerro Navia,410
2020-03-26,Estacion Central,Conchali,315
2020-03-26,Estacion Central,El Bosque,430
2020-03-26,Estacion Central,Estacion Central,5273
2020-03-26,Estacion Central,Huechuraba,139
2020-03-26,Estacion Central,Independencia,500
2020-03-26,Estacion Central,La Cisterna,632
2020-03-26,Estacion Central,La Florida,507
2020-03-26,Estacion Central,La Granja,57
2020-03-26,Estacion Central,La Pintana,146
2020-03-26,Estacion Central,La Reina,330
2020-03-26,Estacion Central,Las Condes,2474
2020-03-26,Estacion Central,Lo Barnechea,165
2020-03-26,Estacion Central,Lo Espejo,382
2020-03-26,Estacion Central,Lo Prado,2023
2020-03-26,Estacion Central,Macul,143
2020-03-26,Estacion Central,Maipu,2331
2020-03-26,Estacion Central,Nunoa,1121
2020-03-26,Estacion Central,Pedro Aguirre Cerda,412
2020-03-26,Estacion Central,Penalolen,386
2020-03-26,Estacion Central,Providencia,3089
2020-03-26,Estacion Central,Pudahuel,828
2020-03-26,Estacion Central,Puente Alto,446
2020-03-26,Estacion Central,Quilicura,619
2020-03-26,Estacion Central,Quinta Normal,623
2020-03-26,Estacion Central,Recoleta,1243
2020-03-26,Estacion Central,Renca,307
2020-03-26,Estacion Central,San Bernardo,1686
2020-03-26,Estacion Central,San Joaquin,209
2020-03-26,Estacion Central,San Miguel,667
2020-03-26,Estacion Central,San Ramon,198
2020-03-26,Estacion Central,Santiago,9257
2020-03-26,Estacion Central,Vitacura,348
2020-03-26,Estacion Central,(En Blanco),2
2020-03-26,Huechuraba,Cerrillos,53
2020-03-26,Huechuraba,Cerro Navia,38
2020-03-26,Huechuraba,Conchali,319
2020-03-26,Huechuraba,El Bosque,28
2020-03-26,Huechuraba,Estacion Central,157
2020-03-26,Huechuraba,Huechuraba,1122
2020-03-26,Huechuraba,Independencia,180
2020-03-26,Huechuraba,La Cisterna,134
2020-03-26,Huechuraba,La Florida,101
2020-03-26,Huechuraba,La Granja,12
2020-03-26,Huechuraba,La Pintana,27
2020-03-26,Huechuraba,La Reina,38
2020-03-26,Huechuraba,Las Condes,178
2020-03-26,Huechuraba,Lo Barnechea,13
2020-03-26,Huechuraba,Lo Espejo,18
2020-03-26,Huechuraba,Lo Prado,109
2020-03-26,Huechuraba,Macul,39
2020-03-26,Huechuraba,Maipu,81
2020-03-26,Huechuraba,Nunoa,153
2020-03-26,Huechuraba,Pedro Aguirre Cerda,41
2020-03-26,Huechuraba,Penalolen,46
2020-03-26,Huechuraba,Providencia,265
2020-03-26,Huechuraba,Pudahuel,81
2020-03-26,Huechuraba,Puente Alto,108
2020-03-26,Huechuraba,Quilicura,690
2020-03-26,Huechuraba,Quinta Normal,54
2020-03-26,Huechuraba,Recoleta,667
2020-03-26,Huechuraba,Renca,73
2020-03-26,Huechuraba,San Bernardo,49
2020-03-26,Huechuraba,San Joaquin,33
2020-03-26,Huechuraba,San Miguel,120
2020-03-26,Huechuraba,San Ramon,22
2020-03-26,Huechuraba,Santiago,946
2020-03-26,Huechuraba,Vitacura,82
2020-03-26,Independencia,Cerrillos,101
2020-03-26,Independencia,Cerro Navia,71
2020-03-26,Independencia,Conchali,1018
2020-03-26,Independencia,El Bosque,76
2020-03-26,Independencia,Estacion Central,497
2020-03-26,Independencia,Huechuraba,120
2020-03-26,Independencia,Independencia,1994
2020-03-26,Independencia,La Cisterna,358
2020-03-26,Independencia,La Florida,344
2020-03-26,Independencia,La Granja,23
2020-03-26,Independencia,La Pintana,26
2020-03-26,Independencia,La Reina,225
2020-03-26,Independencia,Las Condes,934
2020-03-26,Independencia,Lo Barnechea,93
2020-03-26,Independencia,Lo Espejo,40
2020-03-26,Independencia,Lo Prado,336
2020-03-26,Independencia,Macul,140
2020-03-26,Independencia,Maipu,257
2020-03-26,Independencia,Nunoa,905
2020-03-26,Independencia,Pedro Aguirre Cerda,87
2020-03-26,Independencia,Penalolen,222
2020-03-26,Independencia,Providencia,1176
2020-03-26,Independencia,Pudahuel,266
2020-03-26,Independencia,Puente Alto,262
2020-03-26,Independencia,Quilicura,1227
2020-03-26,Independencia,Quinta Normal,149
2020-03-26,Independencia,Recoleta,769
2020-03-26,Independencia,Renca,382
2020-03-26,Independencia,San Bernardo,121
2020-03-26,Independencia,San Joaquin,139
2020-03-26,Independencia,San Miguel,369
2020-03-26,Independencia,San Ramon,49
2020-03-26,Independencia,Santiago,4186
2020-03-26,Independencia,Vitacura,158
2020-03-26,La Cisterna,Cerrillos,175
2020-03-26,La Cisterna,Cerro Navia,120
2020-03-26,La Cisterna,Conchali,203
2020-03-26,La Cisterna,El Bosque,1411
2020-03-26,La Cisterna,Estacion Central,746
2020-03-26,La Cisterna,Huechuraba,112
2020-03-26,La Cisterna,Independencia,352
2020-03-26,La Cisterna,La Cisterna,2729
2020-03-26,La Cisterna,La Florida,967
2020-03-26,La Cisterna,La Granja,239
2020-03-26,La Cisterna,La Pintana,592
2020-03-26,La Cisterna,La Reina,285
2020-03-26,La Cisterna,Las Condes,1108
2020-03-26,La Cisterna,Lo Barnechea,58
2020-03-26,La Cisterna,Lo Espejo,454
2020-03-26,La Cisterna,Lo Prado,384
2020-03-26,La Cisterna,Macul,162
2020-03-26,La Cisterna,Maipu,230
2020-03-26,La Cisterna,Nunoa,894
2020-03-26,La Cisterna,Pedro Aguirre Cerda,600
2020-03-26,La Cisterna,Penalolen,509
2020-03-26,La Cisterna,Providencia,1755
2020-03-26,La Cisterna,Pudahuel,286
2020-03-26,La Cisterna,Puente Alto,684
2020-03-26,La Cisterna,Quilicura,376
2020-03-26,La Cisterna,Quinta Normal,199
2020-03-26,La Cisterna,Recoleta,1234
2020-03-26,La Cisterna,Renca,104
2020-03-26,La Cisterna,San Bernardo,844
2020-03-26,La Cisterna,San Joaquin,240
2020-03-26,La Cisterna,San Miguel,1896
2020-03-26,La Cisterna,San Ramon,824
2020-03-26,La Cisterna,Santiago,5485
2020-03-26,La Cisterna,Vitacura,147
2020-03-26,La Florida,Cerrillos,181
2020-03-26,La Florida,Cerro Navia,141
2020-03-26,La Florida,Conchali,231
2020-03-26,La Florida,El Bosque,170
2020-03-26,La Florida,Estacion Central,531
2020-03-26,La Florida,Huechuraba,100
2020-03-26,La Florida,Independencia,402
2020-03-26,La Florida,La Cisterna,901
2020-03-26,La Florida,La Florida,9567
2020-03-26,La Florida,La Granja,1013
2020-03-26,La Florida,La Pintana,195
2020-03-26,La Florida,La Reina,594
2020-03-26,La Florida,Las Condes,2267
2020-03-26,La Florida,Lo Barnechea,149
2020-03-26,La Florida,Lo Espejo,98
2020-03-26,La Florida,Lo Prado,463
2020-03-26,La Florida,Macul,1275
2020-03-26,La Florida,Maipu,247
2020-03-26,La Florida,Nunoa,1775
2020-03-26,La Florida,Pedro Aguirre Cerda,182
2020-03-26,La Florida,Penalolen,1120
2020-03-26,La Florida,Providencia,4095
2020-03-26,La Florida,Pudahuel,491
2020-03-26,La Florida,Puente Alto,3385
2020-03-26,La Florida,Quilicura,458
2020-03-26,La Florida,Quinta Normal,349
2020-03-26,La Florida,Recoleta,799
2020-03-26,La Florida,Renca,105
2020-03-26,La Florida,San Bernardo,195
2020-03-26,La Florida,San Joaquin,671
2020-03-26,La Florida,San Miguel,423
2020-03-26,La Florida,San Ramon,424
2020-03-26,La Florida,Santiago,6366
2020-03-26,La Florida,Vitacura,303
2020-03-26,La Granja,Cerrillos,50
2020-03-26,La Granja,Cerro Navia,13
2020-03-26,La Granja,Conchali,36
2020-03-26,La Granja,El Bosque,25
2020-03-26,La Granja,Estacion Central,153
2020-03-26,La Granja,Huechuraba,27
2020-03-26,La Granja,Independencia,49
2020-03-26,La Granja,La Cisterna,361
2020-03-26,La Granja,La Florida,816
2020-03-26,La Granja,La Granja,965
2020-03-26,La Granja,La Pintana,79
2020-03-26,La Granja,La Reina,114
2020-03-26,La Granja,Las Condes,383
2020-03-26,La Granja,Lo Barnechea,47
2020-03-26,La Granja,Lo Espejo,21
2020-03-26,La Granja,Lo Prado,67
2020-03-26,La Granja,Macul,77
2020-03-26,La Granja,Maipu,90
2020-03-26,La Granja,Nunoa,212
2020-03-26,La Granja,Pedro Aguirre Cerda,58
2020-03-26,La Granja,Penalolen,97
2020-03-26,La Granja,Providencia,605
2020-03-26,La Granja,Pudahuel,45
2020-03-26,La Granja,Puente Alto,249
2020-03-26,La Granja,Quilicura,71
2020-03-26,La Granja,Quinta Normal,33
2020-03-26,La Granja,Recoleta,173
2020-03-26,La Granja,Renca,35
2020-03-26,La Granja,San Bernardo,51
2020-03-26,La Granja,San Joaquin,193
2020-03-26,La Granja,San Miguel,163
2020-03-26,La Granja,San Ramon,265
2020-03-26,La Granja,Santiago,1198
2020-03-26,La Granja,Vitacura,90
2020-03-26,La Pintana,Cerrillos,39
2020-03-26,La Pintana,Cerro Navia,26
2020-03-26,La Pintana,Conchali,46
2020-03-26,La Pintana,El Bosque,214
2020-03-26,La Pintana,Estacion Central,280
2020-03-26,La Pintana,Huechuraba,27
2020-03-26,La Pintana,Independencia,51
2020-03-26,La Pintana,La Cisterna,590
2020-03-26,La Pintana,La Florida,346
2020-03-26,La Pintana,La Granja,241
2020-03-26,La Pintana,La Pintana,774
2020-03-26,La Pintana,La Reina,123
2020-03-26,La Pintana,Las Condes,490
2020-03-26,La Pintana,Lo Barnechea,57
2020-03-26,La Pintana,Lo Espejo,33
2020-03-26,La Pintana,Lo Prado,58
2020-03-26,La Pintana,Macul,63
2020-03-26,La Pintana,Maipu,39
2020-03-26,La Pintana,Nunoa,283
2020-03-26,La Pintana,Pedro Aguirre Cerda,69
2020-03-26,La Pintana,Penalolen,127
2020-03-26,La Pintana,Providencia,663
2020-03-26,La Pintana,Pudahuel,45
2020-03-26,La Pintana,Puente Alto,445
2020-03-26,La Pintana,Quilicura,65
2020-03-26,La Pintana,Quinta Normal,57
2020-03-26,La Pintana,Recoleta,267
2020-03-26,La Pintana,Renca,30
2020-03-26,La Pintana,San Bernardo,114
2020-03-26,La Pintana,San Joaquin,167
2020-03-26,La Pintana,San Miguel,239
2020-03-26,La Pintana,San Ramon,84
2020-03-26,La Pintana,Santiago,1289
2020-03-26,La Pintana,Vitacura,124
2020-03-26,La Reina,Cerrillos,97
2020-03-26,La Reina,Cerro Navia,60
2020-03-26,La Reina,Conchali,152
2020-03-26,La Reina,El Bosque,60
2020-03-26,La Reina,Estacion Central,302
2020-03-26,La Reina,Huechuraba,55
2020-03-26,La Reina,Independencia,208
2020-03-26,La Reina,La Cisterna,209
2020-03-26,La Reina,La Florida,463
2020-03-26,La Reina,La Granja,39
2020-03-26,La Reina,La Pintana,36
2020-03-26,La Reina,La Reina,1192
2020-03-26,La Reina,Las Condes,655
2020-03-26,La Reina,Lo Barnechea,30
2020-03-26,La Reina,Lo Espejo,48
2020-03-26,La Reina,Lo Prado,243
2020-03-26,La Reina,Macul,129
2020-03-26,La Reina,Maipu,113
2020-03-26,La Reina,Nunoa,1356
2020-03-26,La Reina,Pedro Aguirre Cerda,113
2020-03-26,La Reina,Penalolen,681
2020-03-26,La Reina,Providencia,719
2020-03-26,La Reina,Pudahuel,169
2020-03-26,La Reina,Puente Alto,760
2020-03-26,La Reina,Quilicura,196
2020-03-26,La Reina,Quinta Normal,106
2020-03-26,La Reina,Recoleta,221
2020-03-26,La Reina,Renca,47
2020-03-26,La Reina,San Bernardo,81
2020-03-26,La Reina,San Joaquin,64
2020-03-26,La Reina,San Miguel,119
2020-03-26,La Reina,San Ramon,92
2020-03-26,La Reina,Santiago,1784
2020-03-26,La Reina,Vitacura,74
2020-03-26,Las Condes,Cerrillos,402
2020-03-26,Las Condes,Cerro Navia,654
2020-03-26,Las Condes,Conchali,508
2020-03-26,Las Condes,El Bosque,294
2020-03-26,Las Condes,Estacion Central,2405
2020-03-26,Las Condes,Huechuraba,389
2020-03-26,Las Condes,Independencia,751
2020-03-26,Las Condes,La Cisterna,965
2020-03-26,Las Condes,La Florida,1824
2020-03-26,Las Condes,La Granja,205
2020-03-26,Las Condes,La Pintana,199
2020-03-26,Las Condes,La Reina,479
2020-03-26,Las Condes,Las Condes,8231
2020-03-26,Las Condes,Lo Barnechea,866
2020-03-26,Las Condes,Lo Espejo,306
2020-03-26,Las Condes,Lo Prado,1910
2020-03-26,Las Condes,Macul,405
2020-03-26,Las Condes,Maipu,1114
2020-03-26,Las Condes,Nunoa,1359
2020-03-26,Las Condes,Pedro Aguirre Cerda,581
2020-03-26,Las Condes,Penalolen,1223
2020-03-26,Las Condes,Providencia,3854
2020-03-26,Las Condes,Pudahuel,955
2020-03-26,Las Condes,Puente Alto,2609
2020-03-26,Las Condes,Quilicura,564
2020-03-26,Las Condes,Quinta Normal,534
2020-03-26,Las Condes,Recoleta,989
2020-03-26,Las Condes,Renca,285
2020-03-26,Las Condes,San Bernardo,619
2020-03-26,Las Condes,San Joaquin,242
2020-03-26,Las Condes,San Miguel,765
2020-03-26,Las Condes,San Ramon,488
2020-03-26,Las Condes,Santiago,8679
2020-03-26,Las Condes,Vitacura,548
2020-03-26,Lo Barnechea,Cerrillos,49
2020-03-26,Lo Barnechea,Cerro Navia,124
2020-03-26,Lo Barnechea,Conchali,95
2020-03-26,Lo Barnechea,El Bosque,41
2020-03-26,Lo Barnechea,Estacion Central,353
2020-03-26,Lo Barnechea,Huechuraba,73
2020-03-26,Lo Barnechea,Independencia,104
2020-03-26,Lo Barnechea,La Cisterna,121
2020-03-26,Lo Barnechea,La Florida,211
2020-03-26,Lo Barnechea,La Granja,24
2020-03-26,Lo Barnechea,La Pintana,44
2020-03-26,Lo Barnechea,La Reina,42
2020-03-26,Lo Barnechea,Las Condes,811
2020-03-26,Lo Barnechea,Lo Barnechea,908
2020-03-26,Lo Barnechea,Lo Espejo,46
2020-03-26,Lo Barnechea,Lo Prado,201
2020-03-26,Lo Barnechea,Macul,47
2020-03-26,Lo Barnechea,Maipu,118
2020-03-26,Lo Barnechea,Nunoa,161
2020-03-26,Lo Barnechea,Pedro Aguirre Cerda,83
2020-03-26,Lo Barnechea,Penalolen,184
2020-03-26,Lo Barnechea,Providencia,360
2020-03-26,Lo Barnechea,Pudahuel,124
2020-03-26,Lo Barnechea,Puente Alto,288
